TaskID,TaskName,Type,Importance,Duration,DayOfWeek,StartTime,EndTime,UserID,PreferredTime
2251,Cycling,Personal,Normal,60,Friday,5:15,6:15,user1,Morning
1082,Check work updates,Work,Normal,20,Tuesday,20:00,20:20,user1,Evening
2645,Read research paper,Education,Important,30,Saturday,15:30,16:00,user1,Afternoon
1121,Organize work,Work,Important,60,Sunday,10:30,11:30,user1,Morning
213,Watch a movie,Personal,Normal,120,Thursday,20:00,22:00,user1,Evening
355,Family dinner,Personal,Important,90,Friday,19:00,20:30,user1,Evening
2460,Code review session,Work,Very Important,30,Monday,15:00,15:30,user1,Afternoon
2238,Attend webinar,Education,Important,45,Friday,14:30,15:15,user1,Afternoon
2602,Stretching session,Personal,Normal,30,Monday,6:30,7:00,user1,Morning
396,Meeting,Personal,Less Important,51,Friday,21:00,21:51,user1,Evening
1315,Watch a TED Talk,Education,Normal,30,Sunday,19:00,19:30,user1,Evening
1024,Organize workspace,Work,Important,60,Tuesday,13:00,14:00,user1,Afternoon
862,Take a break,Personal,Less Important,10,Wednesday,9:45,9:55,user1,Morning
547,Update personal profiles,Personal,Less Important,15,Thursday,13:00,13:15,user1,Afternoon
34,Watch a movie,Personal,Less Important,120,Saturday,21:15,23:15,user1,Evening
910,Cooking,Personal,Normal,60,Wednesday,12:00,13:00,user1,Afternoon
1719,Send a message,Personal,Less Important,10,Monday,23:20,23:30,user1,Evening
2932,Prepare budget report,Work,Very Important,30,Wednesday,9:30,10:00,user1,Morning
540,Work in a team,Work,Very Important,120,Saturday,10:30,12:30,user1,Morning
272,Walk the dog,Personal,Normal,30,Saturday,16:00,16:30,user1,Afternoon
195,Do some light stretching,Personal,Normal,10,Thursday,6:30,6:40,user1,Morning
2950,Practice a new language,Education,Important,60,Sunday,16:15,17:15,user1,Afternoon
2731,Create flashcards for revision,Education,Very Important,60,Monday,18:45,19:45,user1,Evening
631,Yoga practice,Personal,Normal,30,Wednesday,6:15,6:45,user1,Morning
2535,Cycling,Personal,Normal,45,Friday,7:45,8:30,user1,Morning
384,Email Responses,Personal,Less Important,23,Sunday,16:00,16:23,user1,Afternoon
1211,Learn programming,Education,Very Important,90,Thursday,19:00,20:30,user1,Evening
2714,Prepare budget report,Work,Very Important,60,Sunday,13:15,14:15,user1,Afternoon
794,Take a hot bath,Personal,Normal,30,Wednesday,20:00,20:30,user1,Evening
2672,Paint a picture,Personal,Normal,30,Wednesday,16:45,17:15,user1,Afternoon
1949,Clean the kitchen,Personal,Normal,60,Tuesday,16:45,17:45,user1,Afternoon
490,Take a nap,Personal,Less Important,30,Wednesday,16:30,17:00,user1,Afternoon
2844,Organize closet,Personal,Normal,45,Sunday,18:30,19:15,user1,Evening
1328,Write a short story,Personal,Normal,90,Saturday,19:00,20:30,user1,Evening
1940,Reply to messages,Personal,Less Important,45,Wednesday,19:30,20:15,user1,Evening
2244,Test new software features,Work,Very Important,60,Monday,13:00,14:00,user1,Afternoon
2855,Complete a coding challenge,Education,Important,60,Friday,11:30,12:30,user1,Morning
2953,Design a presentation,Work,Very Important,30,Tuesday,12:00,12:30,user1,Afternoon
131,Morning stretch,Personal,Less Important,15,Tuesday,6:30,6:45,user1,Morning
31,Yoga practice,Personal,Normal,30,Wednesday,6:15,6:45,user1,Morning
88,Reading,Personal,Normal,81,Thursday,13:00,14:21,user1,Afternoon
1718,Write a journal,Personal,Normal,20,Monday,23:00,23:20,user1,Evening
740,Attend a coding hackathon,Education,Very Important,240,Thursday,14:00,18:00,user1,Afternoon
2089,Watch a stand-up comedy,Personal,Less Important,30,Tuesday,20:30,21:00,user1,Evening
674,Email Responses,Personal,Normal,83,Thursday,23:00,0:23,user1,Evening
554,Make bed,Personal,Normal,10,Sunday,6:25,6:35,user1,Morning
834,Do crafts,Personal,Less Important,60,Sunday,16:30,17:30,user1,Afternoon
1575,Grocery Shopping,Work,Very Important,43,Friday,7:00,7:43,user1,Morning
687,Writing,Work,Important,18,Wednesday,9:00,9:18,user1,Morning
3170,Mail documents,Personal,Very Important,45,Saturday,11:15,12:00,user1,Morning
2557,Design a presentation,Work,Very Important,60,Sunday,17:30,18:30,user1,Afternoon
1997,Swimming,Personal,Normal,45,Thursday,6:15,7:00,user1,Morning
L5mAJX17by54qPqqHIJC,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
84,Email Responses,Personal,Less Important,23,Sunday,16:00,16:23,user1,Afternoon
1839,Client discussion,Work,Important,30,Friday,11:15,11:45,user1,Morning
L74VNSEdgxZqlMegnrVO,meeting,Work,Normal,100,Tuesday,11:00,12:40,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
1921,Respond to work emails,Work,Very Important,30,Thursday,12:45,13:15,user1,Afternoon
2648,Join online group chat,Personal,Less Important,30,Tuesday,21:45,22:15,user1,Evening
1693,Reply to personal messages,Personal,Normal,15,Wednesday,19:30,19:45,user1,Evening
1038,Research healthy recipes,Personal,Normal,60,Tuesday,11:00,12:00,user1,Morning
2179,Vacuum the floor,Personal,Normal,30,Friday,16:15,16:45,user1,Afternoon
421,Call a relative,Personal,Normal,30,Saturday,10:30,11:00,user1,Morning
1878,Watch a stand-up comedy,Personal,Less Important,30,Thursday,20:30,21:00,user1,Evening
324,Read a book,Personal,Normal,60,Wednesday,20:15,21:15,user1,Evening
660,Reading,Personal,Less Important,24,Thursday,20:00,20:24,user1,Evening
87,Writing,Work,Important,18,Wednesday,9:00,9:18,user1,Morning
1296,Meeting,Personal,Less Important,51,Friday,21:00,21:51,user1,Evening
1030,Learn a new language,Education,Important,60,Monday,20:00,21:00,user1,Evening
2684,Listen to music,Personal,Less Important,45,Tuesday,19:45,20:30,user1,Evening
595,Pay bills,Personal,Important,30,Friday,18:00,18:30,user1,Evening
1540,Meeting with client,Work,Very Important,60,Friday,9:15,10:15,user1,Morning
624,Read a book,Personal,Normal,60,Wednesday,20:15,21:15,user1,Evening
1180,Go for a bike ride,Personal,Less Important,30,Thursday,17:00,17:30,user1,Afternoon
839,Play with pets,Personal,Normal,30,Saturday,14:50,15:20,user1,Afternoon
48,Jogging,Personal,Less Important,30,Saturday,7:45,8:15,user1,Morning
1786,Organize photos,Personal,Less Important,30,Wednesday,14:00,14:30,user1,Afternoon
471,Water the plants,Personal,Normal,10,Saturday,7:30,7:40,user1,Morning
907,Teamwork,Work,Very Important,120,Sunday,14:00,16:00,user1,Afternoon
2015,Strategy discussion,Work,Important,45,Wednesday,13:15,14:00,user1,Afternoon
3230,Play games,Personal,Less Important,60,Wednesday,19:30,20:30,user1,Evening
2100,Edit a short video,Personal,Normal,45,Saturday,15:15,16:00,user1,Afternoon
290,Attend a webinar,Education,Important,60,Wednesday,19:00,20:00,user1,Evening
959,Coding Session,Personal,Normal,68,Wednesday,7:00,8:08,user1,Morning
483,Plan a weekend trip,Personal,Normal,30,Tuesday,20:30,21:00,user1,Evening
1325,Meditation session,Personal,Less Important,20,Wednesday,6:00,6:20,user1,Morning
2943,Stream live concert,Personal,Less Important,60,Tuesday,20:45,21:45,user1,Evening
962,Meeting,Personal,Important,61,Saturday,6:00,7:01,user1,Morning
1586,Coding Session,Work,Very Important,116,Tuesday,9:00,10:56,user1,Morning
2371,Get a haircut,Personal,Very Important,45,Thursday,11:00,11:45,user1,Morning
3195,Test new software features,Work,Very Important,45,Tuesday,14:45,15:30,user1,Afternoon
2947,Call family,Personal,Less Important,30,Saturday,18:45,19:15,user1,Evening
3066,Watch YouTube,Personal,Less Important,60,Saturday,21:15,22:15,user1,Evening
2161,Write report,Work,Very Important,45,Saturday,14:45,15:30,user1,Afternoon
840,Work in a team,Work,Very Important,120,Saturday,10:30,12:30,user1,Morning
525,Play sports,Personal,Normal,60,Thursday,17:30,18:30,user1,Afternoon
1308,Host a movie night,Personal,Normal,150,Sunday,20:00,22:30,user1,Evening
1321,Call a relative,Personal,Normal,30,Saturday,10:30,11:00,user1,Morning
630,Learn programming,Education,Very Important,90,Tuesday,19:15,20:45,user1,Evening
116,Learn new software,Education,Important,120,Monday,9:00,11:00,user1,Morning
M1jwpaVGTEo92hzxIVaO,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1096,Take a morning walk,Personal,Normal,20,Thursday,7:00,7:20,user1,Morning
52,Team brainstorming session,Work,Very Important,90,Tuesday,10:00,11:30,user1,Morning
3054,Grocery shopping,Personal,Very Important,60,Friday,15:00,16:00,user1,Afternoon
2598,Edit a short video,Personal,Normal,60,Friday,18:15,19:15,user1,Evening
2892,Watch a stand-up comedy,Personal,Less Important,45,Tuesday,19:45,20:30,user1,Evening
1950,Test new software features,Work,Very Important,60,Thursday,14:15,15:15,user1,Afternoon
424,Organize workspace,Work,Important,60,Tuesday,13:00,14:00,user1,Afternoon
11,Learn programming,Education,Very Important,90,Thursday,19:00,20:30,user1,Evening
1219,Clean the house,Personal,Normal,60,Friday,9:00,10:00,user1,Morning
1933,Pick up package,Personal,Very Important,45,Monday,10:00,10:45,user1,Morning
1371,Water the plants,Personal,Normal,10,Saturday,7:30,7:40,user1,Morning
579,Call a friend,Personal,Normal,20,Wednesday,18:00,18:20,user1,Evening
3175,Take notes from an eBook,Education,Important,45,Tuesday,13:00,13:45,user1,Afternoon
738,Research healthy recipes,Personal,Normal,60,Tuesday,11:00,12:00,user1,Morning
542,Attend a party,Social,Less Important,180,Saturday,18:30,21:30,user1,Evening
1577,Meeting,Personal,Important,67,Sunday,12:00,13:07,user1,Afternoon
2745,Code review session,Work,Very Important,45,Thursday,14:00,14:45,user1,Afternoon
3173,Cross-department alignment,Work,Important,60,Monday,10:00,11:00,user1,Morning
256,Brush teeth,Personal,Normal,5,Saturday,6:50,6:55,user1,Morning
1857,Make a scrapbook,Personal,Normal,30,Monday,17:15,17:45,user1,Afternoon
1150,Learn a new skill,Education,Important,60,Sunday,16:30,17:30,user1,Afternoon
398,Grocery Shopping,Personal,Important,50,Sunday,1:00,1:50,user1,Evening
1783,Write a letter,Personal,Less Important,30,Sunday,18:30,19:00,user1,Evening
2810,Hang out at a cafe,Personal,Less Important,45,Thursday,15:00,15:45,user1,Afternoon
1401,Browse social media,Personal,Less Important,15,Tuesday,7:45,8:00,user1,Morning
2949,Join online group chat,Personal,Less Important,60,Wednesday,20:00,21:00,user1,Evening
2904,Attend a birthday party,Personal,Less Important,60,Tuesday,19:15,20:15,user1,Evening
149,Brush teeth,Personal,Normal,5,Monday,7:00,7:05,user1,Morning
2753,Buy stationery,Personal,Very Important,30,Thursday,16:30,17:00,user1,Afternoon
1035,Back up important data,Work,Important,30,Saturday,9:00,9:30,user1,Morning
1037,Paint a canvas,Personal,Normal,90,Monday,17:00,18:30,user1,Afternoon
1151,Watch a livestream,Personal,Less Important,60,Monday,19:00,20:00,user1,Evening
1812,Design a presentation,Work,Very Important,30,Thursday,16:00,16:30,user1,Afternoon
1169,Talk to family,Personal,Normal,20,Wednesday,17:30,17:50,user1,Afternoon
326,Teamwork,Work,Very Important,120,Friday,14:15,16:15,user1,Afternoon
2970,Weekly team briefing,Work,Important,45,Friday,9:15,10:00,user1,Morning
807,Go shopping,Personal,Normal,60,Thursday,16:00,17:00,user1,Afternoon
696,Meeting,Personal,Less Important,51,Friday,21:00,21:51,user1,Evening
1340,Attend a coding hackathon,Education,Very Important,240,Thursday,14:00,18:00,user1,Afternoon
977,Meeting,Personal,Important,67,Sunday,12:00,13:07,user1,Afternoon
2220,Read a technical article,Education,Important,45,Wednesday,14:45,15:30,user1,Afternoon
2715,Do the laundry,Personal,Normal,45,Monday,17:15,18:00,user1,Afternoon
1011,Morning journaling,Personal,Normal,30,Wednesday,6:30,7:00,user1,Morning
1817,Practice a new language,Education,Important,45,Thursday,18:00,18:45,user1,Evening
804,Exercise,Personal,Important,45,Wednesday,8:35,9:20,user1,Morning
1688,Call a colleague for a quick check-in,Work,Normal,10,Wednesday,14:00,14:10,user1,Afternoon
633,Learn English,Education,Important,60,Friday,15:15,16:15,user1,Afternoon
846,Attend a seminar,Education,Very Important,120,Thursday,9:00,11:00,user1,Morning
989,Coding Session,Work,Important,15,Friday,18:00,18:15,user1,Evening
1701,Browse social media,Personal,Less Important,15,Tuesday,7:45,8:00,user1,Morning
N0Hub83GNfRq6hyoP1DN,feds,Personal,Very Important,120,Thursday,3:05,5:05,sN050kh0JrWdKV54II4PGmeviiW2,Evening
2132,Respond to work emails,Work,Very Important,60,Wednesday,16:45,17:45,user1,Afternoon
2332,Watch YouTube,Personal,Less Important,45,Sunday,20:15,21:00,user1,Evening
1430,Tidy up the house,Personal,Normal,30,Monday,21:15,21:45,user1,Evening
235,Repair things,Personal,Normal,60,Sunday,15:00,16:00,user1,Afternoon
N3Xl8uplXp3BGo8Pn1wZ,attend seminar,Education,Very Important,120,Thursday,9:00,11:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
122,Sketch a design,Personal,Normal,90,Sunday,14:00,15:30,user1,Afternoon
2394,Product demo with client,Work,Important,30,Wednesday,10:45,11:15,user1,Morning
711,Morning journaling,Personal,Normal,30,Wednesday,6:30,7:00,user1,Morning
ND4F5crWdjXmfPPVjBY9,take nap,Personal,Less Important,30,Thursday,15:45,16:15,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
485,Read a book,Personal,Normal,30,Wednesday,7:15,7:45,user1,Morning
935,Work group meeting,Work,Very Important,60,Sunday,11:15,12:15,user1,Morning
3167,One-on-one with supervisor,Work,Important,45,Saturday,12:45,13:30,user1,Afternoon
995,Meeting,Work,Very Important,82,Thursday,20:00,21:22,user1,Evening
394,Reading,Work,Important,103,Wednesday,0:00,1:43,user1,Evening
8,Plan for the new week,Work,Important,45,Monday,8:00,8:45,user1,Morning
3007,Join online group chat,Personal,Less Important,30,Monday,21:45,22:15,user1,Evening
1072,Drop kids off at school,Personal,Normal,30,Tuesday,8:00,8:30,user1,Morning
NJJOTb5upNrj0W1I7Pt8,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1108,Do housework,Personal,Normal,45,Thursday,18:00,18:45,user1,Evening
1410,Have lunch,Personal,Normal,60,Thursday,12:00,13:00,user1,Afternoon
2695,Organize closet,Personal,Normal,30,Sunday,16:45,17:15,user1,Afternoon
1277,Meeting,Personal,Important,67,Sunday,12:00,13:07,user1,Afternoon
684,Email Responses,Personal,Less Important,23,Sunday,16:00,16:23,user1,Afternoon
2315,Watch a movie,Personal,Less Important,30,Thursday,19:45,20:15,user1,Evening
1112,Take a shower,Personal,Normal,20,Wednesday,13:30,13:50,user1,Afternoon
537,Compose music,Personal,Normal,60,Sunday,15:30,16:30,user1,Afternoon
1992,Watch a stand-up comedy,Personal,Less Important,30,Wednesday,20:00,20:30,user1,Evening
254,Make bed,Personal,Normal,10,Sunday,6:25,6:35,user1,Morning
578,Read a blog,Personal,Less Important,15,Tuesday,10:15,10:30,user1,Morning
3191,Jogging,Personal,Normal,45,Friday,5:45,6:30,user1,Morning
1620,Meal prep for the week,Personal,Normal,90,Friday,17:30,19:00,user1,Afternoon
NUCJRx7nNmUx8CVx3Keu,meeting,Work,Normal,95,Wednesday,16:00,17:35,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
NUZwI8pF8dQ8rAd84x5F,make smoothie,Personal,Less Important,10,Thursday,8:05,8:15,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
354,Online workshop,Education,Important,120,Thursday,15:00,17:00,user1,Afternoon
2120,Strategy discussion,Work,Important,30,Monday,12:30,13:00,user1,Afternoon
1710,Have lunch,Personal,Normal,60,Thursday,12:00,13:00,user1,Afternoon
730,Learn a new language,Education,Important,60,Monday,20:00,21:00,user1,Evening
2396,Cycling,Personal,Normal,45,Thursday,5:00,5:45,user1,Morning
2910,Organize closet,Personal,Normal,30,Monday,11:45,12:15,user1,Morning
938,Clean the house,Personal,Normal,60,Wednesday,9:15,10:15,user1,Morning
1458,Take vitamins,Personal,Normal,5,Saturday,7:10,7:15,user1,Morning
2320,Write a poem,Personal,Normal,60,Sunday,11:00,12:00,user1,Morning
1849,Summarize a chapter,Education,Very Important,60,Monday,16:30,17:30,user1,Afternoon
1983,Product demo with client,Work,Important,60,Wednesday,10:00,11:00,user1,Morning
1554,Online workshop,Education,Important,120,Thursday,15:00,17:00,user1,Afternoon
2575,Make a scrapbook,Personal,Normal,30,Tuesday,17:15,17:45,user1,Afternoon
2652,Grocery shopping,Personal,Very Important,30,Friday,19:00,19:30,user1,Evening
1395,Do some light stretching,Personal,Normal,10,Thursday,6:30,6:40,user1,Morning
2005,Watch a stand-up comedy,Personal,Less Important,45,Tuesday,21:15,22:00,user1,Evening
2456,Attend a birthday party,Personal,Less Important,45,Tuesday,18:45,19:30,user1,Evening
912,Yoga practice,Personal,Normal,30,Friday,6:00,6:30,user1,Morning
1850,Design a presentation,Work,Very Important,30,Tuesday,17:45,18:15,user1,Afternoon
3075,Sketch a design,Personal,Normal,60,Sunday,16:00,17:00,user1,Afternoon
1757,Pack bag,Personal,Normal,10,Friday,7:00,7:10,user1,Morning
1001,Volunteer at a shelter,Personal,Important,120,Sunday,10:00,12:00,user1,Morning
2817,Prepare budget report,Work,Very Important,60,Wednesday,15:45,16:45,user1,Afternoon
1262,Meeting,Personal,Important,61,Saturday,6:00,7:01,user1,Morning
150,Take a shower,Personal,Normal,20,Monday,7:05,7:25,user1,Morning
1673,Drive to work,Work,Normal,30,Tuesday,8:30,9:00,user1,Morning
3068,Buy stationery,Personal,Very Important,60,Sunday,14:30,15:30,user1,Afternoon
2979,Write short story,Personal,Normal,60,Thursday,12:00,13:00,user1,Afternoon
104,Virtual networking event,Work,Normal,90,Wednesday,19:00,20:30,user1,Evening
O86M6fHuu8nAieRpjJuI,read book,Personal,Normal,45,Wednesday,14:25,15:10,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
124,Organize workspace,Work,Important,60,Tuesday,13:00,14:00,user1,Afternoon
1560,Reading,Personal,Less Important,24,Thursday,20:00,20:24,user1,Evening
1092,Try a new recipe,Personal,Normal,45,Wednesday,18:30,19:15,user1,Evening
1040,Attend a coding hackathon,Education,Very Important,240,Thursday,14:00,18:00,user1,Afternoon
949,Cooking,Personal,Normal,60,Sunday,12:15,13:15,user1,Afternoon
2862,Visit the bank,Personal,Very Important,45,Saturday,10:15,11:00,user1,Morning
1672,Drop kids off at school,Personal,Normal,30,Tuesday,8:00,8:30,user1,Morning
OAWTj1nk0OLQR6nJUnpN,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
2060,Read a technical article,Education,Important,45,Monday,18:15,19:00,user1,Evening
2924,Evening gym workout,Personal,Normal,30,Wednesday,17:00,17:30,user1,Afternoon
OCmFCRbOAgBuHew0uItu,cook,Personal,Normal,60,Tuesday,18:00,19:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1367,Take a walk after dinner,Personal,Less Important,20,Monday,21:15,21:35,user1,Evening
1184,Wash dishes,Personal,Normal,20,Monday,19:45,20:05,user1,Evening
713,Team status update,Work,Very Important,60,Friday,11:00,12:00,user1,Morning
2181,Sketch a design,Personal,Normal,45,Sunday,18:45,19:30,user1,Evening
3124,Water the plants,Personal,Normal,45,Sunday,9:30,10:15,user1,Morning
1565,Writing,Personal,Very Important,79,Tuesday,2:00,3:19,user1,Evening
